"","slugSeason","yearSeason","isSeasonCurrent","slugPlayerSeason","slugPlayerBREF","namePlayer","slugPosition","agePlayer","slugTeamBREF","countGames","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","isHOFPlayer","slugTeamsBREF","idPlayerNBA","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerPhoto","urlPlayerStats","urlPlayerActionPhoto","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals"
"457","2023-24",2023,FALSE,"sensabr01_2024","sensabr01","Brice Sensabaugh","SF",20,"UTA",32,11,0.39,0.296,0.495,0.468,0.902,FALSE,"UTA",1641729,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641729.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641729.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641729","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",584,85,218,34,115,51,103,37,41,16,86,102,55,13,6,47,43,241,1
"458","2023-24",2023,FALSE,"sextoco01_2024","sextoco01","Collin Sexton","SG",25,"UTA",78,51,0.487,0.394,0.53,0.549,0.859,FALSE,"UTA",1629012,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629012.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629012.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629012.png","https://stats.nba.com/player/1629012","https://stats.nba.com/media/players/700/1629012.png",2075,506,1038,128,325,378,713,318,370,71,134,205,383,62,18,165,154,1458,1
"459","2023-24",2023,FALSE,"shamela01_2024","shamela01","Landry Shamet","SG",26,"WAS",46,5,0.431,0.338,0.556,0.527,0.826,FALSE,"WAS",1629013,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png","https://stats.nba.com/player/1629013","https://stats.nba.com/media/players/700/1629013.png",726,118,274,53,157,65,117,38,46,16,46,62,54,25,10,30,76,327,1
"460","2023-24",2023,FALSE,"sharpda01_2024","sharpda01","Day'Ron Sharpe","C",22,"BRK",61,1,0.571,0.267,0.588,0.578,0.61,FALSE,"BRK",1630549,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630549.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630549.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630549","https://stats.nba.com/media/players/700/1630549.png",921,168,294,4,15,164,279,75,123,161,228,389,85,24,44,70,131,415,1
"461","2023-24",2023,FALSE,"sharpsh01_2024","sharpsh01","Shaedon Sharpe","SG",20,"POR",32,25,0.406,0.333,0.457,0.475,0.824,FALSE,"POR",1631101,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631101.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631101.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631101","https://stats.nba.com/media/players/700/1631101.png",1059,176,434,60,180,116,254,98,119,42,118,160,94,28,12,72,88,510,1
"462","2023-24",2023,FALSE,"sheppbe01_2024","sheppbe01","Ben Sheppard","SG",22,"IND",57,1,0.393,0.314,0.562,0.5,0.885,FALSE,"IND",1641767,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641767.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641767.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641767","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",814,90,229,49,156,41,73,23,26,15,74,89,53,33,2,15,88,252,1
"463","2023-24",2023,FALSE,"siakapa01_2024","siakapa01","Pascal Siakam","PF",29,"TOT",80,80,0.536,0.346,0.581,0.569,0.732,FALSE,"TOR | IND",1627783,"https://stats.nba.com/media/players/230x185/1627783.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png","https://stats.nba.com/player/1627783","https://stats.nba.com/media/players/700/1627783.png",2657,681,1271,85,246,596,1025,290,396,139,426,565,342,63,25,141,193,1737,1
"464","2023-24",2023,FALSE,"simmobe01_2024","simmobe01","Ben Simmons","PG",27,"BRK",15,12,0.581,0,0.581,0.581,0.4,FALSE,"BRK",1627732,"https://stats.nba.com/media/players/230x185/1627732.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png","https://stats.nba.com/player/1627732","https://stats.nba.com/media/players/700/1627732.png",359,43,74,0,0,43,74,6,15,31,88,119,86,12,9,27,36,92,1
"465","2023-24",2023,FALSE,"simmoko01_2024","simmoko01","Kobi Simmons","PG",26,"TOR",4,0,0.429,0.25,0.538,0.476,0,FALSE,"TOR",1628424,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png","https://stats.nba.com/player/1628424","https://stats.nba.com/media/players/700/1628424.png",67,9,21,2,8,7,13,0,0,1,6,7,12,6,2,1,5,20,1
"466","2023-24",2023,FALSE,"simonan01_2024","simonan01","Anfernee Simons","SG",24,"POR",46,46,0.43,0.385,0.472,0.523,0.916,FALSE,"POR",1629014,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png","https://stats.nba.com/player/1629014","https://stats.nba.com/media/players/700/1629014.png",1582,360,837,156,405,204,432,163,178,22,145,167,255,23,5,126,98,1039,1
"467","2023-24",2023,FALSE,"simpsza01_2024","simpsza01","Zavier Simpson","PG",26,"MEM",7,0,0.315,0.294,0.324,0.361,0.75,FALSE,"MEM",1630285,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630285.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630285.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630285","https://stats.nba.com/media/players/700/1630285.png",161,17,54,5,17,12,37,3,4,4,16,20,25,7,3,10,11,42,1
"468","2023-24",2023,FALSE,"simsje01_2024","simsje01","Jericho Sims","C",25,"NYK",45,11,0.691,0,0.691,0.691,0.667,FALSE,"NYK",1630579,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630579.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630579.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630579","https://stats.nba.com/media/players/700/1630579.png",585,38,55,0,0,38,55,16,24,56,91,147,25,8,19,16,45,92,1
"469","2023-24",2023,FALSE,"skapidm01_2024","skapidm01","Dmytro Skapintsev","C",25,"NYK",2,0,0,0,0,0,0,FALSE,"NYK",1631376,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631376.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631376.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631376","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"470","2023-24",2023,FALSE,"slawsja01_2024","slawsja01","Jalen Slawson","SF",24,"SAC",12,0,0.667,0,0.01,0.667,0,FALSE,"SAC",1641771,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641771.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641771.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641771","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",37,4,6,0,2,4,4,0,0,1,6,7,2,1,1,2,8,8,1
"471","2023-24",2023,FALSE,"smartja01_2024","smartja01","Javonte Smart","PG",24,"PHI",1,0,0,0,0,0,0,FALSE,"PHI",1630606,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630606.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630606.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630606","https://stats.nba.com/media/players/700/1630606.png",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"472","2023-24",2023,FALSE,"smartma01_2024","smartma01","Marcus Smart","PG",29,"MEM",20,20,0.43,0.313,0.583,0.519,0.768,FALSE,"MEM",203935,"https://stats.nba.com/media/players/230x185/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png","https://stats.nba.com/player/203935","https://stats.nba.com/media/players/700/203935.png",605,102,237,42,134,60,103,43,56,6,47,53,86,41,5,62,53,289,1
"473","2023-24",2023,FALSE,"smithde03_2024","smithde03","Dennis Smith Jr.","PG",26,"BRK",56,2,0.435,0.294,0.502,0.482,0.741,FALSE,"BRK",1628372,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png","https://stats.nba.com/player/1628372","https://stats.nba.com/media/players/700/1628372.png",1059,147,338,32,109,115,229,43,58,50,114,164,203,68,12,68,121,369,1
"474","2023-24",2023,FALSE,"smithdr01_2024","smithdr01","Dru Smith","SG",26,"MIA",9,0,0.455,0.412,0.5,0.561,0.01,FALSE,"MIA",1630696,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630696.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630696.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630696","https://stats.nba.com/media/players/700/1630696.png",131,15,33,7,17,8,16,2,2,6,8,14,14,9,3,5,12,39,1
"475","2023-24",2023,FALSE,"smithis01_2024","smithis01","Ish Smith","PG",35,"CHO",43,5,0.418,0.5,0.413,0.43,0.75,FALSE,"CHO",202397,"https://stats.nba.com/media/players/230x185/202397.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png","https://stats.nba.com/player/202397","https://stats.nba.com/media/players/700/202397.png",741,66,158,4,8,62,150,3,4,11,65,76,145,17,4,47,49,139,1
"476","2023-24",2023,FALSE,"smithja05_2024","smithja05","Jabari Smith Jr.","PF",20,"HOU",76,76,0.454,0.363,0.53,0.537,0.811,FALSE,"HOU",1631095,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631095.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631095.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631095","https://stats.nba.com/media/players/700/1631095.png",2424,378,833,138,380,240,453,150,185,139,477,616,121,52,61,89,200,1044,1
"477","2023-24",2023,FALSE,"smithja04_2024","smithja04","Jalen Smith","C",23,"IND",61,14,0.592,0.424,0.689,0.67,0.692,FALSE,"IND",1630188,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630188.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630188.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630188","https://stats.nba.com/media/players/700/1630188.png",1047,234,395,61,144,173,251,72,104,112,225,337,63,17,38,44,124,601,1
"478","2023-24",2023,FALSE,"smithni01_2024","smithni01","Nick Smith Jr.","SG",19,"CHO",51,0,0.391,0.432,0.35,0.5,0.867,FALSE,"CHO",1641733,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641733.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641733.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641733","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",729,113,289,63,146,50,143,13,15,18,54,72,59,10,7,39,55,302,1
"479","2023-24",2023,FALSE,"smithte01_2024","smithte01","Terquavion Smith","PG",21,"PHI",16,0,0.391,0.371,0.455,0.533,0.6,FALSE,"PHI",1631173,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631173.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631173.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631173","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",84,18,46,13,35,5,11,3,5,0,4,4,12,8,0,7,8,52,1
"480","2023-24",2023,FALSE,"sochaje01_2024","sochaje01","Jeremy Sochan","PF",20,"SAS",74,73,0.438,0.308,0.492,0.483,0.771,FALSE,"SAS",1631110,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631110.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631110.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631110","https://stats.nba.com/media/players/700/1631110.png",2193,340,776,70,227,270,549,111,144,137,339,476,249,62,40,140,168,861,1
"481","2023-24",2023,FALSE,"spencpa01_2024","spencpa01","Pat Spencer","PG",27,"GSW",6,0,0.5,0,0.01,0.5,0,FALSE,"GSW",1630311,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630311.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630311.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630311","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",26,2,4,0,2,2,2,0,0,2,2,4,5,0,0,1,1,4,1
"482","2023-24",2023,FALSE,"sprinja01_2024","sprinja01","Jaden Springer","SG-PG",21,"TOT",49,2,0.399,0.208,0.49,0.432,0.833,FALSE,"PHI | BOS",1630531,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630531","https://stats.nba.com/media/players/700/1630531.png",507,59,148,10,48,49,100,35,42,33,45,78,44,36,15,34,66,163,1
"483","2023-24",2023,FALSE,"stevela01_2024","stevela01","Lamar Stevens","PF",26,"TOT",38,3,0.45,0.304,0.485,0.479,0.778,FALSE,"BOS | MEM",1630205,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630205.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630205.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630205","https://stats.nba.com/media/players/700/1630205.png",559,108,240,14,46,94,194,42,54,36,91,127,28,23,22,24,45,272,1
"484","2023-24",2023,FALSE,"stewais01_2024","stewais01","Isaiah Stewart","PF",22,"DET",46,45,0.487,0.383,0.575,0.575,0.753,FALSE,"DET",1630191,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630191","https://stats.nba.com/media/players/700/1630191.png",1423,186,382,67,175,119,207,64,85,74,231,305,73,17,38,66,99,503,1
"485","2023-24",2023,FALSE,"strawju01_2024","strawju01","Julian Strawther","SF",21,"DEN",50,0,0.369,0.297,0.488,0.462,0.71,FALSE,"DEN",1631124,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631124.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631124.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631124","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",545,82,222,41,138,41,84,22,31,5,56,61,47,17,7,23,54,227,1
"486","2023-24",2023,FALSE,"strusma01_2024","strusma01","Max Strus","SF",27,"CLE",70,70,0.418,0.351,0.546,0.533,0.794,FALSE,"CLE",1629622,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629622","https://stats.nba.com/media/players/700/1629622.png",2239,304,728,168,479,136,249,77,97,66,272,338,283,64,29,112,170,853,1
"487","2023-24",2023,FALSE,"suggsja01_2024","suggsja01","Jalen Suggs","SG",22,"ORL",75,75,0.471,0.397,0.556,0.578,0.756,FALSE,"ORL",1630591,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630591.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630591.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630591","https://stats.nba.com/media/players/700/1630591.png",2025,336,714,153,385,183,329,118,156,48,181,229,205,106,47,132,205,943,1
"488","2023-24",2023,FALSE,"swideco01_2024","swideco01","Cole Swider","SF",24,"MIA",18,0,0.395,0.333,0.625,0.526,0.01,FALSE,"MIA",1631306,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631306.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631306.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631306","https://stats.nba.com/media/players/700/1631306.png",87,15,38,10,30,5,8,2,2,1,6,7,5,1,1,8,4,42,1
"489","2023-24",2023,FALSE,"tateja01_2024","tateja01","Jae'Sean Tate","SF",28,"HOU",65,9,0.472,0.299,0.559,0.522,0.667,FALSE,"HOU",1630256,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630256","https://stats.nba.com/media/players/700/1630256.png",1031,108,229,23,77,85,152,26,39,61,136,197,64,42,15,37,137,265,1
"490","2023-24",2023,FALSE,"tatumja01_2024","tatumja01","Jayson Tatum","PF",25,"BOS",74,74,0.471,0.376,0.542,0.552,0.833,FALSE,"BOS",1628369,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png","https://stats.nba.com/player/1628369","https://stats.nba.com/media/players/700/1628369.png",2645,672,1426,229,609,443,817,414,497,67,534,601,364,75,43,188,145,1987,1
"491","2023-24",2023,FALSE,"taylote01_2024","taylote01","Terry Taylor","PF",24,"CHI",31,0,0.513,0.222,0.6,0.538,0.8,FALSE,"CHI",1630678,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630678.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630678.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630678","https://stats.nba.com/media/players/700/1630678.png",188,20,39,2,9,18,30,4,5,17,20,37,10,5,2,7,17,46,1
"492","2023-24",2023,FALSE,"templga01_2024","templga01","Garrett Temple","SG",37,"TOR",27,2,0.372,0.3,0.447,0.449,0.818,FALSE,"TOR",202066,"https://stats.nba.com/media/players/230x185/202066.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png","https://stats.nba.com/player/202066","https://stats.nba.com/media/players/700/202066.png",289,29,78,12,40,17,38,18,22,18,27,45,28,12,3,14,28,88,1
"493","2023-24",2023,FALSE,"terryda01_2024","terryda01","Dalen Terry","SG",21,"CHI",59,2,0.439,0.23,0.627,0.494,0.581,FALSE,"CHI",1631207,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631207.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631207.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631207","https://stats.nba.com/media/players/700/1631207.png",681,69,157,17,74,52,83,25,43,29,84,113,81,27,18,32,81,180,1
"494","2023-24",2023,FALSE,"theisda01_2024","theisda01","Daniel Theis","C",31,"TOT",60,3,0.532,0.366,0.586,0.577,0.76,FALSE,"IND | LAC",1628464,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png","https://stats.nba.com/player/1628464","https://stats.nba.com/media/players/700/1628464.png",1015,156,293,26,71,130,222,38,50,85,159,244,61,21,51,42,127,376,1
"495","2023-24",2023,FALSE,"thomaca02_2024","thomaca02","Cam Thomas","SG",22,"BRK",66,51,0.442,0.364,0.481,0.503,0.856,FALSE,"BRK",1630560,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630560","https://stats.nba.com/media/players/700/1630560.png",2075,526,1190,144,396,382,794,286,334,28,186,214,192,45,16,124,138,1482,1
"496","2023-24",2023,FALSE,"thomais02_2024","thomais02","Isaiah Thomas","PG",34,"PHO",6,0,0.3,0.5,0.167,0.4,0,FALSE,"PHO",202738,"https://stats.nba.com/media/players/230x185/202738.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202738.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202738.png","https://stats.nba.com/player/202738","https://stats.nba.com/media/players/700/202738.png",19,3,10,2,4,1,6,0,0,0,0,0,3,0,0,0,0,8,1
"497","2023-24",2023,FALSE,"thompam01_2024","thompam01","Amen Thompson","SF",21,"HOU",62,23,0.536,0.138,0.595,0.545,0.684,FALSE,"HOU",1641708,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641708.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641708.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641708","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",1388,239,446,8,58,231,388,106,155,148,261,409,163,78,38,90,141,592,1
"498","2023-24",2023,FALSE,"thompau01_2024","thompau01","Ausar Thompson","SF",21,"DET",63,38,0.483,0.186,0.575,0.505,0.597,FALSE,"DET",1641709,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641709.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641709.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641709","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",1583,232,480,21,113,211,367,71,119,129,273,402,120,68,59,84,175,556,1
"499","2023-24",2023,FALSE,"thompkl01_2024","thompkl01","Klay Thompson","SF",33,"GSW",77,63,0.432,0.387,0.503,0.551,0.927,FALSE,"GSW",202691,"https://stats.nba.com/media/players/230x185/202691.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202691.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202691.png","https://stats.nba.com/player/202691","https://stats.nba.com/media/players/700/202691.png",2284,490,1133,268,692,222,441,127,137,35,219,254,176,50,35,117,127,1375,1
"500","2023-24",2023,FALSE,"thomptr01_2024","thomptr01","Tristan Thompson","C",32,"CLE",49,0,0.608,0,0.613,0.608,0.288,FALSE,"CLE",202684,"https://stats.nba.com/media/players/230x185/202684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png","https://stats.nba.com/player/202684","https://stats.nba.com/media/players/700/202684.png",549,73,120,0,1,73,119,15,52,73,101,174,51,12,14,29,59,161,1
"501","2023-24",2023,FALSE,"thorjt01_2024","thorjt01","JT Thor","PF",21,"CHO",63,3,0.437,0.346,0.51,0.514,0.55,FALSE,"CHO",1630550,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630550.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630550.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630550","https://stats.nba.com/media/players/700/1630550.png",781,80,183,28,81,52,102,11,20,43,103,146,29,11,27,15,60,199,1
"502","2023-24",2023,FALSE,"thybuma01_2024","thybuma01","Matisse Thybulle","SF",26,"POR",65,19,0.397,0.346,0.535,0.524,0.759,FALSE,"POR",1629680,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629680","https://stats.nba.com/media/players/700/1629680.png",1487,126,317,80,231,46,86,22,29,30,106,136,90,113,49,40,93,354,1
"503","2023-24",2023,FALSE,"tillmxa01_2024","tillmxa01","Xavier Tillman Sr.","C-PF",25,"TOT",54,15,0.434,0.247,0.51,0.47,0.44,FALSE,"MEM | BOS",NA,NA,NA,NA,NA,NA,974,121,279,20,81,101,198,22,50,70,141,211,77,51,44,34,75,284,1
"504","2023-24",2023,FALSE,"toppija01_2024","toppija01","Jacob Toppin","SF",23,"NYK",9,0,0.556,0.25,0.8,0.611,0.01,FALSE,"NYK",1631210,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631210.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631210.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631210","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",38,5,9,1,4,4,5,2,2,3,4,7,3,0,1,1,3,13,1
